shipment_id,status,delay_risk_score,risk_level,risk_flag,delay_probability
SHP-02471,Delivered,54.8,HIGH,True,0.5482758814759889
SHP-02472,Delivered,60.8,CRITICAL,True,0.6078343080711895
SHP-02473,Delivered,43.3,HIGH,True,0.43341779726516244
SHP-02474,Delivered,54.2,HIGH,True,0.5423871799341672
SHP-02475,Delayed,59.5,HIGH,True,0.5946324829215711
SHP-02476,Delivered,43.9,HIGH,True,0.43914615641616145
SHP-02477,Delivered,44.8,HIGH,True,0.4480390091516232
SHP-02478,Delivered,3.9,LOW,False,0.03943768898994476
SHP-02479,Delayed,90.0,CRITICAL,True,0.8995608020642276
SHP-02480,Delivered,6.7,LOW,False,0.066551992599148
SHP-02481,Delayed,47.9,HIGH,True,0.47852072435324333
SHP-02482,Delivered,28.8,MEDIUM,False,0.28813436802083014
SHP-02483,Delivered,8.8,LOW,False,0.08835952602438799
SHP-02484,Delivered,46.8,HIGH,True,0.4683733476522481
SHP-02485,Delivered,91.8,CRITICAL,True,0.9180432624866053
SHP-02486,Delivered,11.0,LOW,False,0.10971809632101881
SHP-02487,Cancelled,62.7,CRITICAL,True,0.6268390803269638
SHP-02488,Delivered,92.0,CRITICAL,True,0.920384299265936
SHP-02489,Delayed,46.0,HIGH,True,0.4600472556157734
SHP-02490,Delivered,54.0,HIGH,True,0.5395706536119507
SHP-02491,Cancelled,48.0,HIGH,True,0.4801451112921984
SHP-02492,Delivered,7.6,LOW,False,0.07554338504712985
SHP-02493,Delivered,22.7,LOW,False,0.2273404278377432
SHP-02494,Delivered,27.7,MEDIUM,False,0.2772786028398358
SHP-02495,Delayed,56.8,HIGH,True,0.5680331744022306
SHP-02496,Delivered,47.1,HIGH,True,0.47110079347356454
SHP-02497,Delayed,59.2,HIGH,True,0.5922870854382148
SHP-02498,Delivered,7.1,LOW,False,0.071020483745491
SHP-02499,Delivered,60.7,CRITICAL,True,0.6065623006698357
SHP-02500,Delayed,43.2,HIGH,True,0.43185408591228813
SHP-02501,Delayed,93.3,CRITICAL,True,0.9330898358124876
SHP-02502,Delayed,94.2,CRITICAL,True,0.9420425492513235
SHP-02503,Delayed,95.5,CRITICAL,True,0.955266146916415
SHP-02504,Delivered,95.0,CRITICAL,True,0.9500453431784914
SHP-02505,Delivered,49.4,HIGH,True,0.4938392515921662
SHP-02506,Delivered,9.5,LOW,False,0.09483836590147661
SHP-02507,Delivered,43.7,HIGH,True,0.43684668215451405
SHP-02508,Delivered,56.2,HIGH,True,0.5620049412403365
SHP-02509,Delayed,50.2,HIGH,True,0.5017310310006318
SHP-02510,Delivered,34.2,MEDIUM,False,0.34221937062255847
SHP-02511,Delivered,90.4,CRITICAL,True,0.903525450027026
SHP-02512,Delivered,47.6,HIGH,True,0.4758454404396859
SHP-02513,Delivered,51.9,HIGH,True,0.5190106732912049
SHP-02514,Delivered,47.7,HIGH,True,0.47670262078611003
SHP-02515,Delivered,29.8,MEDIUM,False,0.2978533324055171
SHP-02516,Delivered,59.5,HIGH,True,0.5952284979054173
SHP-02517,Delivered,91.1,CRITICAL,True,0.9114260844070279
SHP-02518,Delivered,48.9,HIGH,True,0.48910463416959005
SHP-02519,Delivered,53.0,HIGH,True,0.5300373807670214
SHP-02520,Delivered,51.0,HIGH,True,0.5101186793823945
SHP-02521,Delivered,91.4,CRITICAL,True,0.9139975734314522
SHP-02522,Delivered,6.9,LOW,False,0.06893117786927676
SHP-02523,Delivered,50.9,HIGH,True,0.5088705241096185
SHP-02524,Delayed,83.9,CRITICAL,True,0.8390197964984379
SHP-02525,Cancelled,47.5,HIGH,True,0.4752093504622283
SHP-02526,Delivered,49.8,HIGH,True,0.4981989156403039
SHP-02527,Delivered,55.6,HIGH,True,0.5559514935915376
SHP-02528,Delivered,54.6,HIGH,True,0.5459264514131008
SHP-02529,Delivered,63.5,CRITICAL,True,0.6351794555750518
SHP-02530,Delivered,35.3,MEDIUM,False,0.3529352759415445
SHP-02531,Delivered,44.5,HIGH,True,0.4451527299052557
SHP-02532,Delivered,92.3,CRITICAL,True,0.9231982186736915
SHP-02533,Delayed,94.2,CRITICAL,True,0.942427983848115
SHP-02534,Delivered,50.7,HIGH,True,0.5072922777213498
SHP-02535,Delivered,7.6,LOW,False,0.07570920595998051
SHP-02536,Delivered,45.3,HIGH,True,0.4528590563259086
SHP-02537,Delayed,63.8,CRITICAL,True,0.6383881468761766
SHP-02538,Delivered,58.3,HIGH,True,0.5825287145670232
SHP-02539,Delivered,7.9,LOW,False,0.07904614181777377
SHP-02540,Delivered,56.4,HIGH,True,0.563784024909667
SHP-02541,Delivered,18.5,LOW,False,0.18518535036278336
SHP-02542,Delivered,43.9,HIGH,True,0.4392146378175233
SHP-02543,Delivered,5.0,LOW,False,0.049653351923898546
SHP-02544,Delivered,10.9,LOW,False,0.10908663747459077
SHP-02545,Delivered,5.7,LOW,False,0.057095013263368244
SHP-02546,Delayed,55.9,HIGH,True,0.558773238676755
SHP-02547,Delivered,52.9,HIGH,True,0.5289088285023191
SHP-02548,Delayed,94.6,CRITICAL,True,0.946374143715672
SHP-02549,Delayed,44.0,HIGH,True,0.4397956287548861
SHP-02550,Delivered,14.1,LOW,False,0.1406110997514118
SHP-02551,Delivered,47.9,HIGH,True,0.47886271693128835
SHP-02552,Delivered,40.4,HIGH,True,0.4039491174992712
SHP-02553,Delivered,53.1,HIGH,True,0.5310623012036673
SHP-02554,Delayed,82.0,CRITICAL,True,0.8198408748831074
SHP-02555,Delivered,53.7,HIGH,True,0.5373426647993061
SHP-02556,Delayed,52.8,HIGH,True,0.5279922115501077
SHP-02557,Delivered,37.8,MEDIUM,False,0.37818625175196174
SHP-02558,Delayed,44.6,HIGH,True,0.4455740933376481
SHP-02559,Delivered,49.9,HIGH,True,0.49885051316874146
SHP-02560,Delayed,87.8,CRITICAL,True,0.8775960910746604
SHP-02561,Delivered,60.4,CRITICAL,True,0.6042274206011937
SHP-02562,Delayed,56.0,HIGH,True,0.5597223048875697
SHP-02563,Delivered,49.4,HIGH,True,0.49432255122435537
SHP-02564,Delivered,4.6,LOW,False,0.04631815916112322
SHP-02565,Delayed,51.7,HIGH,True,0.5166108964129953
SHP-02566,Delivered,49.8,HIGH,True,0.49805291756399755
SHP-02567,Delivered,55.6,HIGH,True,0.5561064397878868
SHP-02568,Delayed,47.9,HIGH,True,0.478897866213203
SHP-02569,Delayed,57.1,HIGH,True,0.5706111965647996
SHP-02570,Delivered,50.4,HIGH,True,0.5040097155445309
SHP-02571,Delayed,56.0,HIGH,True,0.5597126750639239
SHP-02572,Delivered,66.8,CRITICAL,True,0.6682224215393308
SHP-02573,Delivered,92.8,CRITICAL,True,0.9281090163163521
SHP-02574,Delivered,10.7,LOW,False,0.10709093705880854
SHP-02575,Delivered,43.8,HIGH,True,0.4382824397652438
SHP-02576,Delivered,22.7,LOW,False,0.2271889440929043
SHP-02577,Delivered,47.2,HIGH,True,0.47189778179258396
SHP-02578,Delivered,51.8,HIGH,True,0.5178953922787685
SHP-02579,Delivered,43.9,HIGH,True,0.4391372064939773
SHP-02580,Delivered,8.1,LOW,False,0.08079413085607848
SHP-02581,Delivered,50.3,HIGH,True,0.5026199915560837
SHP-02582,Delivered,50.8,HIGH,True,0.5083897772514447
SHP-02583,Delivered,56.9,HIGH,True,0.5685702480110691
SHP-02584,Delivered,29.7,MEDIUM,False,0.2971417051442816
SHP-02585,Delivered,4.5,LOW,False,0.04520846485236475
SHP-02586,Delivered,92.5,CRITICAL,True,0.9248683460452221
SHP-02587,Delivered,57.5,HIGH,True,0.5747327838466769
SHP-02588,Delivered,56.4,HIGH,True,0.5643494369620118
SHP-02589,Delivered,21.0,LOW,False,0.21039379545567788
SHP-02590,Delivered,62.1,CRITICAL,True,0.6212174410855018
SHP-02591,Delivered,92.2,CRITICAL,True,0.9217961928928757
SHP-02592,Delivered,8.7,LOW,False,0.08680342578147758
SHP-02593,Delivered,61.5,CRITICAL,True,0.6152684926561067
SHP-02594,Delivered,61.0,CRITICAL,True,0.6096898557535848
SHP-02595,Delivered,59.9,HIGH,True,0.5985666850315186
SHP-02596,Delayed,92.0,CRITICAL,True,0.9198911220973348
SHP-02597,Delivered,37.4,MEDIUM,False,0.3736580068247016
SHP-02598,Delivered,58.9,HIGH,True,0.5885381405774143
SHP-02599,Delivered,53.3,HIGH,True,0.5332139076587497
SHP-02600,Delayed,61.2,CRITICAL,True,0.6122408381564777
SHP-02601,Delayed,32.7,MEDIUM,False,0.3266468546892996
SHP-02602,Delivered,55.3,HIGH,True,0.5525112316312779
SHP-02603,Delivered,15.7,LOW,False,0.15714550180944867
SHP-02604,Delivered,65.6,CRITICAL,True,0.6563207837171554
SHP-02605,Delayed,57.6,HIGH,True,0.5764573277921581
SHP-02606,Delayed,54.6,HIGH,True,0.5457510208506338
SHP-02607,Delivered,57.8,HIGH,True,0.5781634209474867
SHP-02608,Delivered,57.5,HIGH,True,0.5752301010945031
SHP-02609,Delivered,94.6,CRITICAL,True,0.9460104829028316
SHP-02610,Delivered,31.2,MEDIUM,False,0.3118598546808057
SHP-02611,Delivered,65.0,CRITICAL,True,0.6500074703925731
SHP-02612,Delivered,48.8,HIGH,True,0.487775303074954
SHP-02613,Delivered,9.7,LOW,False,0.09749031758757323
SHP-02614,Delivered,54.4,HIGH,True,0.5441591828034398
SHP-02615,Delayed,53.7,HIGH,True,0.5372779971179636
SHP-02616,Delivered,54.9,HIGH,True,0.5489912617582398
SHP-02617,Delayed,54.6,HIGH,True,0.5455466782522168
SHP-02618,Delivered,8.6,LOW,False,0.08601565593445186
SHP-02619,Delivered,52.0,HIGH,True,0.5198282579352916
SHP-02620,Delayed,27.8,MEDIUM,False,0.278173917269376
SHP-02621,Delivered,57.1,HIGH,True,0.5713536409843649
SHP-02622,Delivered,53.4,HIGH,True,0.5339650899971401
SHP-02623,Delivered,5.8,LOW,False,0.05820056600056789
SHP-02624,Delivered,45.6,HIGH,True,0.45622013029950303
SHP-02625,Delivered,35.4,MEDIUM,False,0.35379067802554653
SHP-02626,Delivered,48.0,HIGH,True,0.48001292057879275
SHP-02627,Delivered,57.6,HIGH,True,0.5758471131208078
SHP-02628,Delivered,48.3,HIGH,True,0.48319889781851505
SHP-02629,Delayed,89.6,CRITICAL,True,0.8958018248428842
SHP-02630,Delivered,69.5,CRITICAL,True,0.6949908075401249
SHP-02631,Delivered,53.3,HIGH,True,0.5334448438257406
SHP-02632,Delivered,44.3,HIGH,True,0.44345046039722397
SHP-02633,Delivered,18.4,LOW,False,0.18432243632304188
SHP-02634,Delivered,10.2,LOW,False,0.10184492688213069
SHP-02635,Delivered,52.9,HIGH,True,0.5292370210943458
SHP-02636,Delivered,56.8,HIGH,True,0.5678693308710918
SHP-02637,Delivered,81.3,CRITICAL,True,0.8125025725871053
SHP-02638,Delivered,93.5,CRITICAL,True,0.9350239736984198
SHP-02639,Delivered,54.6,HIGH,True,0.54588443907549
SHP-02640,Delivered,53.9,HIGH,True,0.5390640490429076
SHP-02641,Delivered,50.9,HIGH,True,0.508871750465817
SHP-02642,Delivered,11.3,LOW,False,0.11305720718876588
SHP-02643,Delivered,46.8,HIGH,True,0.4675964318855684
SHP-02644,Delivered,41.7,HIGH,True,0.41710096120424944
SHP-02645,Delivered,53.1,HIGH,True,0.530968213559876
SHP-02646,Delayed,60.1,CRITICAL,True,0.6007376496695828
SHP-02647,Delivered,6.5,LOW,False,0.06468933119541935
SHP-02648,Cancelled,7.8,LOW,False,0.07828555009640596
SHP-02649,Delivered,9.2,LOW,False,0.0918783672118767
SHP-02650,Delivered,41.4,HIGH,True,0.41426323638125445
SHP-02651,Delivered,38.5,MEDIUM,False,0.3846455707002021
SHP-02652,Delayed,91.6,CRITICAL,True,0.9160940213399464
SHP-02653,Delivered,38.8,MEDIUM,False,0.3883028785173787
SHP-02654,Delivered,55.0,HIGH,True,0.5503682364715861
SHP-02655,Delivered,7.7,LOW,False,0.07690863953802198
SHP-02656,Delivered,58.9,HIGH,True,0.5886711326765424
SHP-02657,Delivered,90.6,CRITICAL,True,0.9063351630201135
SHP-02658,Delivered,23.7,LOW,False,0.23718589845704022
SHP-02659,Delivered,54.7,HIGH,True,0.5468568708174993
SHP-02660,Delivered,6.5,LOW,False,0.06474653681143012
SHP-02661,Delivered,53.0,HIGH,True,0.5295800040019436
SHP-02662,Delivered,5.9,LOW,False,0.05897775333194669
SHP-02663,Delivered,58.5,HIGH,True,0.5845699294500252
SHP-02664,Delivered,93.3,CRITICAL,True,0.9325281273530059
SHP-02665,Delivered,46.4,HIGH,True,0.4637079097925462
SHP-02666,Delivered,56.0,HIGH,True,0.5601128822011285
SHP-02667,Delivered,91.6,CRITICAL,True,0.9163347945756444
SHP-02668,Delivered,51.5,HIGH,True,0.5152191339177116
SHP-02669,Delivered,8.4,LOW,False,0.08354628991618095
SHP-02670,Lost,52.9,HIGH,True,0.5294034326131597
SHP-02671,Delivered,56.3,HIGH,True,0.5629303932491795
SHP-02672,Delivered,32.3,MEDIUM,False,0.32295970049926004
SHP-02673,Delivered,45.7,HIGH,True,0.4569949738993585
SHP-02674,Delivered,91.6,CRITICAL,True,0.9163382041079166
SHP-02675,Delivered,49.4,HIGH,True,0.4937413117997382
SHP-02676,Delivered,48.4,HIGH,True,0.4843834260284053
SHP-02677,Delivered,5.0,LOW,False,0.050271459184530895
SHP-02678,Delayed,55.9,HIGH,True,0.5591425193243579
SHP-02679,Delivered,51.7,HIGH,True,0.5171364998268123
SHP-02680,Lost,42.9,HIGH,True,0.42943005926594463
SHP-02681,Delivered,30.4,MEDIUM,False,0.3040638704152902
SHP-02682,Delivered,93.7,CRITICAL,True,0.9373264490683697
SHP-02683,Delayed,59.6,HIGH,True,0.5962538921325464
SHP-02684,Lost,89.6,CRITICAL,True,0.8960595216507863
SHP-02685,Delayed,94.2,CRITICAL,True,0.9422165367140098
SHP-02686,Delivered,61.6,CRITICAL,True,0.6158882452309341
SHP-02687,Delayed,40.4,HIGH,True,0.40350090880454315
SHP-02688,Delivered,92.5,CRITICAL,True,0.9245838639828178
SHP-02689,Delayed,14.0,LOW,False,0.1401377861101303
SHP-02690,Delivered,45.4,HIGH,True,0.4535985643352882
SHP-02691,Delivered,57.1,HIGH,True,0.5708305372631639
SHP-02692,Delivered,7.0,LOW,False,0.06959968165926997
SHP-02693,Delayed,52.2,HIGH,True,0.5224829074249486
SHP-02694,Delivered,49.8,HIGH,True,0.4976149748618122
SHP-02695,Cancelled,90.7,CRITICAL,True,0.9074706910880506
SHP-02696,Delivered,5.5,LOW,False,0.05532429704048408
SHP-02697,Delivered,44.8,HIGH,True,0.44822805679230177
SHP-02698,Delivered,66.2,CRITICAL,True,0.6619985858034548
SHP-02699,Delivered,9.6,LOW,False,0.09566685954265351
SHP-02700,Delayed,42.8,HIGH,True,0.4281921498542902
SHP-02701,Delivered,45.4,HIGH,True,0.45379948166935663
SHP-02702,Delivered,56.2,HIGH,True,0.562264059538138
SHP-02703,Delivered,32.8,MEDIUM,False,0.32798152593960606
SHP-02704,Delayed,55.9,HIGH,True,0.5591218774945667
SHP-02705,Delayed,52.9,HIGH,True,0.5288944818063291
SHP-02706,Delivered,51.9,HIGH,True,0.5192402963127282
SHP-02707,Delivered,45.8,HIGH,True,0.4584226752549029
SHP-02708,Delivered,6.1,LOW,False,0.0612984465963934
SHP-02709,Delivered,52.5,HIGH,True,0.5246631613463758
SHP-02710,Delivered,35.1,MEDIUM,False,0.35132509811894175
SHP-02711,Delivered,92.3,CRITICAL,True,0.9230232715818776
SHP-02712,Delivered,55.1,HIGH,True,0.5508851519239845
SHP-02713,Delivered,52.2,HIGH,True,0.5223191686003674
SHP-02714,Delivered,54.7,HIGH,True,0.5467121148615569
SHP-02715,Delivered,48.7,HIGH,True,0.48746469677984927
SHP-02716,Delivered,89.4,CRITICAL,True,0.8935495867863522
SHP-02717,Delivered,10.8,LOW,False,0.10815343155250186
SHP-02718,Delivered,3.8,LOW,False,0.03836943493702115
SHP-02719,Delivered,9.4,LOW,False,0.09350153532550609
SHP-02720,Delivered,43.9,HIGH,True,0.43944638054416285
SHP-02721,Delayed,61.1,CRITICAL,True,0.6106199400760929
SHP-02722,Delivered,41.3,HIGH,True,0.4130514094328608
SHP-02723,Delivered,12.5,LOW,False,0.12465628781052773
SHP-02724,Delayed,91.1,CRITICAL,True,0.9107366382679984
SHP-02725,Delivered,67.4,CRITICAL,True,0.6738584942074987
SHP-02726,Delivered,38.6,MEDIUM,False,0.38579887178937594
SHP-02727,Delivered,89.9,CRITICAL,True,0.8988632533584208
SHP-02728,Delivered,50.0,HIGH,True,0.4998603545930214
SHP-02729,Delivered,90.1,CRITICAL,True,0.9011200007075366
SHP-02730,Delayed,43.2,HIGH,True,0.4318206922605318
SHP-02731,Delivered,56.8,HIGH,True,0.568461369676497
SHP-02732,Delivered,41.1,HIGH,True,0.41145058476512086
SHP-02733,Delivered,52.2,HIGH,True,0.5223424561391486
SHP-02734,Delivered,15.0,LOW,False,0.15029129266812224
SHP-02735,Delivered,59.9,HIGH,True,0.59930430856349
SHP-02736,Delayed,93.4,CRITICAL,True,0.9343991690550549
SHP-02737,Delivered,41.1,HIGH,True,0.41094436845556365
SHP-02738,Delivered,50.5,HIGH,True,0.5047878204663123
SHP-02739,Delivered,43.6,HIGH,True,0.4355770232596859
SHP-02740,Delivered,56.7,HIGH,True,0.5672600759762586
SHP-02741,Delivered,64.8,CRITICAL,True,0.6480647044050862
SHP-02742,Delivered,89.5,CRITICAL,True,0.8946406920739646
SHP-02743,Delivered,50.0,HIGH,True,0.49962499616079015
SHP-02744,Delivered,32.1,MEDIUM,False,0.3209124809275213
SHP-02745,Delayed,59.1,HIGH,True,0.5914918226841773
SHP-02746,Cancelled,44.7,HIGH,True,0.4470402385198335
SHP-02747,Delayed,88.8,CRITICAL,True,0.8880953557164651
SHP-02748,Delivered,42.9,HIGH,True,0.42883546447588844
SHP-02749,Delivered,19.6,LOW,False,0.19558621276874188
SHP-02750,Delivered,42.0,HIGH,True,0.4199648290240489
SHP-02751,Delivered,63.8,CRITICAL,True,0.6380602658379901
SHP-02752,Delivered,45.1,HIGH,True,0.4513350651788687
SHP-02753,Delivered,7.2,LOW,False,0.07161143699111415
SHP-02754,Delivered,45.6,HIGH,True,0.45595365651553343
SHP-02755,Delivered,34.1,MEDIUM,False,0.3407209631108683
SHP-02756,Cancelled,52.2,HIGH,True,0.5223144454393647
SHP-02757,Delivered,8.2,LOW,False,0.08242333238330034
SHP-02758,Delayed,88.2,CRITICAL,True,0.8822419245069175
SHP-02759,Delivered,66.2,CRITICAL,True,0.6624373672733992
SHP-02760,Delivered,48.4,HIGH,True,0.483641899456113
SHP-02761,Delayed,70.3,CRITICAL,True,0.703462710792507
SHP-02762,Delivered,18.4,LOW,False,0.18386388503334108
SHP-02763,Delivered,19.1,LOW,False,0.1906718032072715
SHP-02764,Delivered,37.5,MEDIUM,False,0.37479031513091915
SHP-02765,Delayed,47.5,HIGH,True,0.4745954323298137
SHP-02766,Delivered,4.9,LOW,False,0.048548262088979076
SHP-02767,Delivered,44.2,HIGH,True,0.4421500474928423
SHP-02768,Delayed,52.3,HIGH,True,0.5231156175339962
SHP-02769,Delivered,10.3,LOW,False,0.10251477014883716
SHP-02770,Delivered,51.9,HIGH,True,0.5193810537635652
SHP-02771,Delayed,86.6,CRITICAL,True,0.8658134200726254
SHP-02772,Delayed,10.3,LOW,False,0.10256908085572894
SHP-02773,Delivered,44.0,HIGH,True,0.4404301275311163
SHP-02774,Delayed,57.7,HIGH,True,0.5772348875248409
SHP-02775,Delivered,3.8,LOW,False,0.037896419011493425
SHP-02776,Delivered,54.6,HIGH,True,0.5457659230996758
SHP-02777,Delivered,9.4,LOW,False,0.09357824327394088
SHP-02778,Delivered,52.8,HIGH,True,0.5283369678118106
SHP-02779,Delivered,62.3,CRITICAL,True,0.6233343714914857
SHP-02780,Delayed,83.1,CRITICAL,True,0.8310145343346323
SHP-02781,Delivered,57.4,HIGH,True,0.5740433383118162
SHP-02782,Delivered,42.3,HIGH,True,0.4229807502751051
SHP-02783,Delivered,9.6,LOW,False,0.09627715773103995
SHP-02784,Delayed,48.6,HIGH,True,0.48596296531345157
SHP-02785,Delayed,50.3,HIGH,True,0.5027369327933371
SHP-02786,Delivered,7.4,LOW,False,0.0742900113490421
SHP-02787,Delivered,49.2,HIGH,True,0.4924545617663793
SHP-02788,Delivered,44.7,HIGH,True,0.447418200138061
SHP-02789,Delivered,53.5,HIGH,True,0.5349086373717489
SHP-02790,Delivered,7.5,LOW,False,0.0754079730157789
SHP-02791,Delivered,47.7,HIGH,True,0.4773015971469751
SHP-02792,Delivered,56.0,HIGH,True,0.5603464143032566
SHP-02793,Delivered,54.4,HIGH,True,0.5444543530186309
SHP-02794,Delivered,48.3,HIGH,True,0.48335634343304557
SHP-02795,Delivered,53.7,HIGH,True,0.5374418100770109
SHP-02796,Delivered,52.6,HIGH,True,0.5258925124845045
SHP-02797,Delivered,10.2,LOW,False,0.10166241491661113
SHP-02798,Delivered,55.8,HIGH,True,0.5582054375025486
SHP-02799,Delayed,95.1,CRITICAL,True,0.9509088593833058
SHP-02800,Delayed,91.9,CRITICAL,True,0.9186477484702592
SHP-02801,Delivered,65.1,CRITICAL,True,0.6509956267435838
SHP-02802,Cancelled,7.1,LOW,False,0.07081219680034934
SHP-02803,Delivered,54.2,HIGH,True,0.5422147879266144
SHP-02804,Delivered,57.6,HIGH,True,0.5755641990839809
SHP-02805,Delayed,45.3,HIGH,True,0.45288332856646796
SHP-02806,Delayed,53.2,HIGH,True,0.5321331968053258
SHP-02807,Delayed,90.1,CRITICAL,True,0.9010787496284502
SHP-02808,Delivered,58.4,HIGH,True,0.5844810595126729
SHP-02809,Lost,52.0,HIGH,True,0.5195523456305544
SHP-02810,Delivered,20.3,LOW,False,0.20322194138004807
SHP-02811,Delivered,94.6,CRITICAL,True,0.9456809445861867
SHP-02812,Delivered,5.2,LOW,False,0.05223329510647439
SHP-02813,Delivered,55.3,HIGH,True,0.5525155011238763
SHP-02814,Delivered,4.6,LOW,False,0.045681760235094855
SHP-02815,Delivered,61.7,CRITICAL,True,0.617134225831306
SHP-02816,Delayed,48.8,HIGH,True,0.48792817886828144
SHP-02817,Delivered,24.4,LOW,False,0.2443501353767466
SHP-02818,Delayed,37.1,MEDIUM,False,0.3712999064923252
SHP-02819,Delivered,61.3,CRITICAL,True,0.6134235944922244
SHP-02820,Delivered,72.0,CRITICAL,True,0.719605321470644
SHP-02821,Delayed,60.5,CRITICAL,True,0.6045838834051769
SHP-02822,Delivered,47.6,HIGH,True,0.47568720101140405
SHP-02823,Delivered,58.2,HIGH,True,0.5819304873417677
SHP-02824,Delivered,53.4,HIGH,True,0.5344254223044393
SHP-02825,Delivered,57.1,HIGH,True,0.5706260552835479
SHP-02826,Delivered,51.3,HIGH,True,0.5126136980624264
SHP-02827,Delivered,46.6,HIGH,True,0.46619152764844396
SHP-02828,Delivered,57.1,HIGH,True,0.5709888270468847
SHP-02829,Delivered,9.6,LOW,False,0.09582719575782413
SHP-02830,Delivered,7.4,LOW,False,0.07388477593171863
SHP-02831,Delivered,60.3,CRITICAL,True,0.6029404054172249
SHP-02832,Delayed,91.6,CRITICAL,True,0.9164506924996505
SHP-02833,Delivered,4.8,LOW,False,0.04811618311008107
SHP-02834,Delivered,40.2,HIGH,True,0.4016052265329579
SHP-02835,Delivered,51.3,HIGH,True,0.512587281713357
SHP-02836,Delivered,58.0,HIGH,True,0.580419054811498
SHP-02837,Delivered,50.6,HIGH,True,0.5058221968421228
SHP-02838,Delivered,95.6,CRITICAL,True,0.9563798538400965
SHP-02839,Delayed,64.6,CRITICAL,True,0.6458715460646582
SHP-02840,Delayed,54.0,HIGH,True,0.5402341152648352
SHP-02841,Delayed,61.1,CRITICAL,True,0.6112378109423889
SHP-02842,Delayed,51.7,HIGH,True,0.5174009784139937
SHP-02843,Delayed,64.9,CRITICAL,True,0.6485708893691565
SHP-02844,Delayed,61.0,CRITICAL,True,0.6099634152673894
SHP-02845,Delivered,89.3,CRITICAL,True,0.8928850597565636
SHP-02846,Delayed,39.8,MEDIUM,False,0.39844671645985624
SHP-02847,Delivered,45.5,HIGH,True,0.45540237793885213
SHP-02848,Delivered,19.2,LOW,False,0.19238802266401095
SHP-02849,Delivered,57.8,HIGH,True,0.5775717550278507
SHP-02850,Delivered,49.1,HIGH,True,0.49060567728143667
SHP-02851,Delivered,55.0,HIGH,True,0.550252631361434
SHP-02852,Delivered,94.3,CRITICAL,True,0.9426557135856244
SHP-02853,Delayed,55.0,HIGH,True,0.5497017997754114
SHP-02854,Delivered,92.4,CRITICAL,True,0.9244224897863609
SHP-02855,Delayed,89.8,CRITICAL,True,0.898202506779854
SHP-02856,Delivered,38.7,MEDIUM,False,0.38655917867405104
SHP-02857,Delivered,51.8,HIGH,True,0.5182402709272312
SHP-02858,Delivered,17.2,LOW,False,0.17184948908174083
SHP-02859,Delayed,41.6,HIGH,True,0.4156300484979609
SHP-02860,Cancelled,21.7,LOW,False,0.21654702491502817
SHP-02861,Delivered,53.9,HIGH,True,0.5394052218774931
SHP-02862,Delivered,6.6,LOW,False,0.06560966777720457
SHP-02863,Delivered,20.4,LOW,False,0.20432262883563956
SHP-02864,Delivered,89.5,CRITICAL,True,0.8946418161692894
SHP-02865,Delivered,11.9,LOW,False,0.11928129914270327
SHP-02866,Delayed,59.8,HIGH,True,0.597730546718472
SHP-02867,Delivered,56.0,HIGH,True,0.5602071506625479
SHP-02868,Delivered,50.0,HIGH,True,0.500028191309398
SHP-02869,Delivered,46.4,HIGH,True,0.4642329578918303
SHP-02870,Delayed,88.3,CRITICAL,True,0.883037221796572
SHP-02871,Delivered,5.5,LOW,False,0.054546958280831524
SHP-02872,Delivered,38.3,MEDIUM,False,0.3831946124887793
SHP-02873,Delayed,91.5,CRITICAL,True,0.9151589000105339
SHP-02874,Delayed,90.8,CRITICAL,True,0.9082845021420318
SHP-02875,Cancelled,41.5,HIGH,True,0.41451843281170475
SHP-02876,Delivered,92.7,CRITICAL,True,0.9268318279919222
SHP-02877,Delivered,61.5,CRITICAL,True,0.6153159811771448
SHP-02878,Delivered,93.6,CRITICAL,True,0.9358401414232567
SHP-02879,Delayed,92.9,CRITICAL,True,0.9290102059525058
SHP-02880,Delivered,6.6,LOW,False,0.06612029094891139
SHP-02881,Delivered,92.5,CRITICAL,True,0.9254284249650444
SHP-02882,Delayed,47.2,HIGH,True,0.4720301365398666
SHP-02883,Delivered,47.8,HIGH,True,0.47832426047596227
SHP-02884,Delivered,6.2,LOW,False,0.06159187570773322
SHP-02885,Delayed,49.8,HIGH,True,0.49772636890507443
SHP-02886,Delayed,92.4,CRITICAL,True,0.9241693320672637
SHP-02887,Delivered,90.6,CRITICAL,True,0.9059577033274723
SHP-02888,Delivered,8.7,LOW,False,0.08715706260741504
SHP-02889,Delivered,47.1,HIGH,True,0.4708839194552548
SHP-02890,Delivered,93.7,CRITICAL,True,0.9367826251508121
SHP-02891,Delivered,59.7,HIGH,True,0.59726600687755
SHP-02892,Delivered,23.2,LOW,False,0.23204143984283146
SHP-02893,Delayed,14.7,LOW,False,0.14674194349365371
SHP-02894,Delivered,23.4,LOW,False,0.23401017487011086
SHP-02895,Delayed,60.3,CRITICAL,True,0.6025023451654709
SHP-02896,Delivered,45.0,HIGH,True,0.44968046869910167
SHP-02897,Delivered,47.7,HIGH,True,0.47696231605450506
SHP-02898,Delivered,41.1,HIGH,True,0.4106660481633666
SHP-02899,Delivered,48.4,HIGH,True,0.48435695112450533
SHP-02900,Delivered,61.0,CRITICAL,True,0.6104332004985379
SHP-02901,Delayed,54.5,HIGH,True,0.5453870579094162
